"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",6187.411,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",6244.468,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",6421.697,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",6257.14,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",6447.964,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",6091.813,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",6268.393,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",6340.58,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",6070.805,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",6404.818,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",6579.971,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",6637.388,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",6837.055,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","1995","1995","USD","US Dollar","6","Millions","2015","2015",12661.788,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","1996","1996","USD","US Dollar","6","Millions","2015","2015",12819.881,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","1997","1997","USD","US Dollar","6","Millions","2015","2015",13158.441,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","1998","1998","USD","US Dollar","6","Millions","2015","2015",13962.533,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","1999","1999","USD","US Dollar","6","Millions","2015","2015",14660.375,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2000","2000","USD","US Dollar","6","Millions","2015","2015",15534.911,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2001","2001","USD","US Dollar","6","Millions","2015","2015",16148.938,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2002","2002","USD","US Dollar","6","Millions","2015","2015",16750.156,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2003","2003","USD","US Dollar","6","Millions","2015","2015",17189.561,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2004","2004","USD","US Dollar","6","Millions","2015","2015",18053.567,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",18929.707,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",19822.021,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",20832.562,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",21592.286,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",21157.145,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",21640.278,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",21730.455,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",20981.324,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",19599.183,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",19251.089,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",19909.269,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",21218.021,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",22434.551,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",23701.623,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",25012.187,,
"CYP","Cyprus","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",23918.535,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1995","1995","USD","US Dollar","6","Millions","2015","2015",364.004,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1996","1996","USD","US Dollar","6","Millions","2015","2015",390.502,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1997","1997","USD","US Dollar","6","Millions","2015","2015",391.949,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1998","1998","USD","US Dollar","6","Millions","2015","2015",527.702,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1999","1999","USD","US Dollar","6","Millions","2015","2015",425.239,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2000","2000","USD","US Dollar","6","Millions","2015","2015",467.493,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2001","2001","USD","US Dollar","6","Millions","2015","2015",423.541,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2002","2002","USD","US Dollar","6","Millions","2015","2015",473.581,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2003","2003","USD","US Dollar","6","Millions","2015","2015",525.827,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2004","2004","USD","US Dollar","6","Millions","2015","2015",585.616,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",628.06,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",673.679,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",786.234,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",1052.709,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",1127.496,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",956.67,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",1105.985,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",1038.698,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",1022.687,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",1033.942,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",1099.546,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",1068.826,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1120.224,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",1140.414,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",1170.958,,
"BGR","Bulgaria","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",887.957,,
"BGR","Bulgaria","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1995","1995","USD","US Dollar","6","Millions","2015","2015",4356.309,,
"BGR","Bulgaria","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1996","1996","USD","US Dollar","6","Millions","2015","2015",5128.062,,
"BGR","Bulgaria","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1997","1997","USD","US Dollar","6","Millions","2015","2015",3707.401,,
"BGR","Bulgaria","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1998","1998","USD","US Dollar","6","Millions","2015","2015",4493.238,,
"BGR","Bulgaria","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1999","1999","USD","US Dollar","6","Millions","2015","2015",1446.383,,
"BGR","Bulgaria","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2000","2000","USD","US Dollar","6","Millions","2015","2015",1468.235,,
"BGR","Bulgaria","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2001","2001","USD","US Dollar","6","Millions","2015","2015",1695.722,,
